overall_qual,age,exter_qual,bsmt_qual,total_bsmt_sf,heating_qc,1st_flr_sf,gr_liv_area,total_bath,kitchen_qual,totrms_abvgrd,fireplace_qu,garage_age,garage_finish,garage_cars,house_style,exterior_1st,mas_vnr_type,foundation,garage_type,saleprice
8,8,4,4,1044.0,5,1079,1976,3.5,4,7,5,8.0,3,3.0,2Story,VinylSd,BrkFace,PConc,Attchd,286000
6,12,3,4,945.0,5,945,1608,2.5,3,7,3,12.0,3,2.0,2Story,VinylSd,None,PConc,Attchd,189500
5,56,3,0,0.0,3,1210,1210,1.5,3,7,0,56.0,3,1.0,1Story,Wd Sdng,BrkFace,Slab,Attchd,102900
5,13,3,3,988.0,5,1030,1612,1.5,3,7,0,60.0,1,1.0,1.5Fin,MetalSd,None,CBlock,Detchd,128500
5,3,3,3,1216.0,5,1216,1728,2.0,3,7,4,54.0,1,1.0,1.5Fin,MetalSd,None,CBlock,Attchd,156000
8,1,4,4,1094.0,5,1133,2482,2.5,4,9,4,2.0,3,3.0,2Story,VinylSd,BrkFace,PConc,BuiltIn,281213
7,1,3,4,585.0,5,2069,2069,3.0,4,9,4,48.0,2,2.0,1Story,Wd Sdng,None,CBlock,Attchd,242000
6,49,3,3,1478.0,5,1478,1478,3.0,3,6,4,49.0,1,2.0,1Story,Wd Sdng,BrkFace,CBlock,Attchd,157500
7,2,4,4,796.0,5,806,1724,2.5,4,8,4,3.0,3,2.0,2Story,HdBoard,BrkFace,PConc,BuiltIn,196500
7,8,3,4,1425.0,5,1425,1425,3.0,3,5,0,8.0,2,2.0,1Story,VinylSd,None,PConc,Attchd,193000
5,55,3,3,672.0,5,899,1322,2.0,3,7,0,68.0,1,1.0,1.5Fin,Wd Sdng,None,BrkTil,Detchd,132000
7,36,3,3,712.0,4,848,1428,2.0,3,7,0,21.0,3,2.0,2Story,AsbShng,None,Stone,Detchd,139900
6,51,3,3,1194.0,3,1194,1194,2.0,3,6,0,51.0,2,1.0,1Story,MetalSd,BrkFace,CBlock,Attchd,148000
8,0,4,5,895.0,5,895,1818,3.5,5,8,4,0.0,3,3.0,2Story,VinylSd,Stone,PConc,Attchd,281500
8,3,4,4,1706.0,5,1718,2956,2.5,5,11,5,3.0,2,3.0,2Story,VinylSd,BrkFace,PConc,BuiltIn,342000
6,31,3,3,1128.0,3,1210,1210,3.0,3,6,0,31.0,1,2.0,SLvl,Plywood,BrkFace,CBlock,Attchd,148000
5,36,3,4,1001.0,3,1001,1641,2.0,3,5,4,36.0,1,2.0,1.5Fin,HdBoard,None,CBlock,Detchd,140000
5,15,3,3,1008.0,3,1053,1053,2.0,5,6,0,8.0,2,2.0,1Story,Plywood,BrkFace,CBlock,2Types,150000
7,11,4,5,1064.0,5,1064,2125,3.5,4,12,3,12.0,2,2.0,2Story,VinylSd,None,PConc,Attchd,279500
6,2,3,4,547.0,5,1072,1072,2.0,4,5,0,2.0,3,2.0,SFoyer,VinylSd,Stone,PConc,Basment,140000
6,28,3,3,1664.0,3,1664,1664,2.0,3,10,0,28.0,1,2.0,1Story,Plywood,None,CBlock,2Types,145000
7,11,4,4,1405.0,5,1337,1337,3.0,4,5,2,11.0,3,2.0,1Story,MetalSd,None,PConc,Attchd,184000
8,32,4,4,1226.0,3,1226,1226,2.0,4,4,3,32.0,3,2.0,1Story,Wd Sdng,None,CBlock,Attchd,206000
4,35,3,3,546.0,3,546,1092,1.5,3,5,0,35.0,1,1.0,2Story,CemntBd,None,CBlock,Attchd,85500
6,13,3,3,715.0,2,849,1660,1.5,3,6,4,69.0,1,1.0,2Story,Stucco,None,CBlock,Detchd,188700
6,23,3,3,1427.0,3,1671,1671,2.0,3,7,3,31.0,2,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,200000
7,18,4,4,1054.0,4,1061,1061,2.5,4,4,0,19.0,1,2.0,SLvl,HdBoard,None,PConc,Attchd,162000
5,11,3,3,672.0,5,672,672,1.0,3,4,0,68.0,1,1.0,1Story,Wd Sdng,None,PConc,Detchd,108000
5,34,3,4,1621.0,3,1621,1621,3.0,3,7,2,34.0,2,2.0,1Story,HdBoard,BrkFace,CBlock,Attchd,213000
8,0,4,5,1734.0,5,1734,1734,3.0,5,7,4,0.0,2,3.0,1Story,VinylSd,Stone,PConc,Attchd,318000
5,44,3,3,849.0,3,1075,2138,2.0,3,11,0,99.0,1,2.0,2.5Unf,AsbShng,None,PConc,Detchd,106000
6,56,3,3,672.0,5,1337,2009,2.0,3,8,4,78.0,1,3.0,2Story,WdShing,None,PConc,2Types,235000
6,47,3,3,1362.0,3,1362,1362,2.5,3,6,3,47.0,1,2.0,1Story,WdShing,BrkCmn,CBlock,Attchd,163000
5,57,3,3,756.0,2,756,1134,2.5,3,7,0,67.0,1,1.0,1.5Fin,MetalSd,None,BrkTil,Detchd,126000
7,5,3,4,1362.0,5,1362,2082,2.5,4,6,0,5.0,1,2.0,1.5Fin,VinylSd,None,PConc,Detchd,200000
5,49,3,3,874.0,3,874,1524,1.5,3,7,0,49.0,1,1.0,1.5Fin,MetalSd,BrkFace,CBlock,Attchd,144000
8,8,4,4,1389.0,5,1411,2582,3.5,4,9,3,9.0,3,3.0,2Story,VinylSd,None,PConc,Attchd,322500
7,12,3,4,1649.0,5,1661,1661,2.0,4,6,0,12.0,2,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,224900
5,5,3,3,1324.0,5,1072,1576,3.5,4,6,3,86.0,2,2.0,2Story,Wd Sdng,None,CBlock,Attchd,223500
4,53,3,3,672.0,5,960,960,1.0,3,5,0,53.0,1,1.0,1Story,AsbShng,None,CBlock,Basment,112000
6,10,3,3,926.0,5,926,1604,2.5,3,7,3,11.0,3,2.0,2Story,VinylSd,None,PConc,Attchd,187500
6,9,3,3,684.0,4,684,1196,1.0,4,7,0,4.0,1,2.0,1.5Fin,Wd Sdng,None,BrkTil,Detchd,110000
6,1,4,4,1362.0,5,1362,1362,3.0,4,6,4,2.0,2,2.0,1Story,VinylSd,Stone,PConc,Attchd,207000
4,39,3,0,0.0,3,1296,1296,2.0,3,6,0,39.0,1,2.0,1Story,MetalSd,None,Slab,CarPort,90000
5,17,3,4,624.0,3,624,1287,1.5,3,6,0,8.0,1,2.0,2Story,HdBoard,None,PConc,Detchd,130000
5,15,3,2,504.0,4,936,1252,1.0,3,5,0,20.0,1,2.0,1.5Fin,AsbShng,None,PConc,Attchd,127000
9,1,5,5,1905.0,5,1905,1905,2.0,5,8,4,1.0,3,3.0,1Story,VinylSd,Stone,PConc,Attchd,320000
5,56,3,3,1120.0,5,1130,1130,2.0,3,5,4,36.0,1,2.0,1Story,Stucco,None,BrkTil,Detchd,120000
7,6,4,4,831.0,5,831,1659,2.5,4,8,0,6.0,2,2.0,2Story,VinylSd,BrkFace,PConc,Attchd,181000
4,53,3,3,894.0,5,894,894,1.0,3,5,0,8.0,1,2.0,1Story,MetalSd,None,CBlock,Detchd,110000
5,30,3,4,923.0,3,1008,1008,2.0,4,4,2,30.0,3,2.0,SFoyer,Plywood,BrkFace,PConc,Attchd,153500
3,54,3,0,0.0,5,1733,1733,2.0,3,8,4,54.0,1,2.0,1Story,BrkFace,None,Slab,Attchd,139600
5,42,3,3,1568.0,3,1568,1568,1.5,3,7,0,42.0,1,2.0,1Story,HdBoard,None,CBlock,Attchd,143000
8,14,4,4,2033.0,5,2053,3238,3.5,4,9,5,14.0,3,3.0,1.5Fin,VinylSd,BrkFace,PConc,Attchd,410000
6,11,3,4,928.0,5,928,1772,3.5,3,7,3,11.0,2,2.0,2Story,VinylSd,BrkFace,PConc,Attchd,200000
5,42,3,3,864.0,3,864,864,1.5,3,5,0,42.0,3,1.0,1Story,HdBoard,None,PConc,Attchd,130000
6,59,3,3,747.0,5,892,1639,1.5,4,6,4,63.0,1,1.0,2Story,MetalSd,None,CBlock,Detchd,154400
8,12,5,3,1142.0,5,1175,2715,4.0,4,11,3,14.0,3,2.0,2Story,VinylSd,BrkFace,CBlock,BuiltIn,299800
5,59,3,3,585.0,3,687,1112,3.0,3,6,0,75.0,1,1.0,1.5Fin,MetalSd,None,PConc,Detchd,63000
5,53,3,3,1347.0,4,1347,1347,2.5,4,6,0,53.0,1,2.0,1Story,MetalSd,None,CBlock,Detchd,143000
5,46,3,3,964.0,5,964,964,1.0,3,5,2,22.0,3,2.0,1Story,VinylSd,BrkFace,CBlock,Detchd,137500
6,13,3,4,1330.0,3,1542,2872,3.5,3,11,3,31.0,3,2.0,2Story,HdBoard,BrkFace,CBlock,Attchd,272000
6,17,3,4,1158.0,4,1167,1167,3.0,4,6,0,17.0,2,2.0,1Story,HdBoard,BrkFace,PConc,Attchd,173000
7,29,3,4,1524.0,3,1524,1524,3.0,3,7,4,29.0,3,2.0,1Story,Plywood,None,CBlock,Attchd,245000
5,27,3,4,936.0,3,936,936,2.0,3,4,0,27.0,1,2.0,SFoyer,MetalSd,BrkFace,CBlock,Detchd,140000
7,0,4,5,1264.0,5,1282,2696,3.5,5,10,4,0.0,3,3.0,2Story,VinylSd,Stone,PConc,BuiltIn,383970
4,38,3,3,954.0,5,1482,1482,2.5,3,6,4,50.0,1,2.0,1Story,Wd Sdng,BrkFace,CBlock,2Types,125000
5,2,3,4,768.0,3,768,768,2.0,3,5,0,21.0,1,2.0,SFoyer,HdBoard,None,CBlock,Detchd,133000
8,0,4,4,1468.0,5,1468,1468,2.0,4,6,4,1.0,3,3.0,1Story,VinylSd,Stone,PConc,Attchd,244600
5,40,3,3,912.0,3,1044,1044,2.0,3,5,2,18.0,3,2.0,1Story,HdBoard,None,CBlock,Attchd,139000
5,55,3,3,1036.0,5,1036,1036,1.0,3,5,0,55.0,2,1.0,1Story,Wd Sdng,BrkFace,CBlock,Attchd,112900
5,5,3,3,680.0,2,680,1360,1.0,3,6,0,98.0,1,1.0,2Story,AsbShng,None,BrkTil,Attchd,111000
6,51,3,3,1392.0,3,1392,1392,2.5,3,6,4,51.0,2,2.0,1Story,HdBoard,BrkFace,CBlock,Attchd,166000
7,9,4,4,975.0,5,975,1950,2.5,4,7,3,10.0,2,2.0,2Story,VinylSd,BrkFace,PConc,Detchd,239000
7,10,3,4,1344.0,5,1344,1344,4.0,3,8,0,11.0,3,4.0,SFoyer,VinylSd,BrkFace,PConc,Attchd,209200
5,36,3,4,1484.0,4,1484,1484,2.0,3,7,3,36.0,1,2.0,1Story,Plywood,None,CBlock,Attchd,175000
7,5,4,4,1760.0,5,1760,1760,3.0,4,8,4,6.0,3,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,269500
7,8,4,4,1037.0,5,1037,2322,2.5,3,8,3,9.0,3,2.0,2Story,VinylSd,None,PConc,BuiltIn,225000
8,21,4,4,1742.0,3,1742,1742,3.0,4,5,3,21.0,2,2.0,1Story,HdBoard,None,PConc,Attchd,275000
5,57,3,3,768.0,3,968,1376,2.0,3,6,4,66.0,1,1.0,1.5Fin,WdShing,None,CBlock,Attchd,105000
5,40,3,3,1024.0,3,1086,1086,2.0,3,6,4,40.0,2,2.0,SLvl,VinylSd,BrkFace,CBlock,Attchd,159950
5,22,3,2,660.0,5,808,1656,2.5,3,8,0,93.0,1,1.0,1.5Fin,HdBoard,None,CBlock,Detchd,135000
8,0,4,4,2108.0,5,2122,2122,3.5,4,7,5,0.0,3,3.0,1Story,VinylSd,None,PConc,Attchd,345474
7,36,3,4,1696.0,5,1696,1696,2.0,3,7,3,36.0,3,2.0,1Story,Plywood,BrkFace,CBlock,Attchd,198000
8,0,4,5,1034.0,5,1050,2078,3.5,5,8,4,0.0,3,3.0,2Story,VinylSd,Stone,PConc,Attchd,339750
5,17,3,2,796.0,4,1096,1466,2.5,4,7,3,56.0,1,2.0,1.5Fin,Wd Sdng,None,CBlock,Attchd,170000
5,57,3,2,876.0,3,876,876,1.0,3,5,3,36.0,1,2.0,1Story,MetalSd,None,CBlock,Detchd,94000
7,0,4,4,851.0,5,851,1737,2.5,4,7,0,0.0,2,2.0,2Story,VinylSd,None,PConc,Attchd,203160
7,2,4,4,1652.0,5,1662,1662,3.0,5,8,4,3.0,2,3.0,1Story,VinylSd,None,PConc,Attchd,291000
6,7,4,4,1010.0,5,1010,2267,2.5,4,8,3,7.0,2,2.0,2Story,VinylSd,None,PConc,BuiltIn,200000
5,39,3,3,1584.0,3,1584,1584,2.0,3,8,0,39.0,1,2.0,1Story,Plywood,None,CBlock,Detchd,119000
6,34,3,3,525.0,4,525,1092,1.5,3,6,0,34.0,1,1.0,2Story,HdBoard,BrkFace,CBlock,Detchd,108000
5,40,3,3,1632.0,3,1632,1632,2.0,3,8,0,40.0,1,2.0,1Story,HdBoard,None,CBlock,Attchd,143000
7,39,3,3,824.0,5,1687,3082,3.5,3,12,3,39.0,3,2.0,2.5Fin,Wd Sdng,None,BrkTil,Basment,197000
6,39,4,3,702.0,4,1041,1743,2.5,3,7,4,39.0,1,2.0,2Story,HdBoard,BrkFace,CBlock,Attchd,175000
8,3,4,5,1054.0,5,1072,2048,3.5,4,8,4,4.0,1,2.0,2Story,CemntBd,None,PConc,Detchd,301000
7,1,4,4,1314.0,5,1314,1314,3.0,4,6,4,1.0,2,2.0,1Story,VinylSd,Stone,PConc,Attchd,230000
7,3,4,4,1405.0,5,1405,1405,2.0,4,6,4,3.0,2,2.0,1Story,VinylSd,Stone,PConc,Attchd,171750
5,22,3,3,741.0,4,741,1324,1.0,4,7,0,76.0,1,1.0,1.5Fin,MetalSd,None,BrkTil,Detchd,110000
6,23,3,3,663.0,5,1074,1074,2.0,4,6,3,23.0,1,1.0,1Story,Wd Sdng,None,CBlock,Attchd,144500
5,17,3,3,925.0,3,1422,1422,2.0,3,7,0,19.0,1,2.0,1Story,MetalSd,None,CBlock,Detchd,155000
6,56,3,3,1200.0,3,1200,1200,1.0,3,7,0,83.0,1,1.0,1Story,Wd Sdng,None,BrkTil,Detchd,125000
7,1,4,3,560.0,5,930,1690,2.0,4,5,0,1.0,1,2.0,2Story,VinylSd,None,PConc,Detchd,156500
6,11,3,4,506.0,3,1212,1212,2.0,3,6,3,28.0,1,2.0,SLvl,HdBoard,BrkFace,CBlock,Attchd,151000
6,52,3,3,1105.0,4,1105,1105,1.0,3,5,0,52.0,1,1.0,1Story,Plywood,Stone,CBlock,Detchd,135000
4,34,3,3,546.0,3,546,1092,1.5,3,5,0,34.0,1,1.0,2Story,CemntBd,None,CBlock,Attchd,79400
6,4,4,4,1358.0,5,1358,1358,2.0,4,6,4,4.0,2,2.0,1Story,VinylSd,Stone,PConc,Attchd,213000
8,8,4,4,967.0,5,993,1908,2.5,4,9,0,8.0,3,2.0,2Story,VinylSd,None,PConc,Attchd,202900
6,9,3,4,794.0,5,882,1796,3.5,3,7,0,9.0,2,2.0,2Story,VinylSd,None,PConc,Attchd,211000
6,19,3,3,976.0,5,1160,1608,2.5,4,7,4,84.0,1,1.0,1.5Fin,WdShing,None,BrkTil,Detchd,137450
4,16,3,3,1281.0,5,1620,1620,3.0,3,8,3,16.0,1,2.0,1Story,Plywood,None,CBlock,Attchd,150000
5,58,3,3,616.0,3,616,1111,1.5,3,5,0,67.0,1,1.0,1.5Fin,VinylSd,None,CBlock,Detchd,95000
7,9,3,4,744.0,4,757,1501,2.5,3,6,0,9.0,1,2.0,2Story,MetalSd,BrkFace,PConc,Detchd,179400
5,0,4,4,725.0,5,725,1588,3.0,4,8,0,0.0,1,2.0,2Story,VinylSd,None,CBlock,Attchd,212109
5,45,3,3,1235.0,3,1235,1235,1.0,3,6,0,45.0,1,2.0,1Story,HdBoard,BrkCmn,CBlock,Attchd,98600
5,2,3,3,409.0,5,1325,1325,2.0,4,6,3,11.0,1,2.0,1Story,Wd Sdng,None,CBlock,Detchd,216000
8,6,4,4,1160.0,5,1205,2234,3.5,4,7,3,6.0,2,3.0,2Story,VinylSd,BrkFace,PConc,BuiltIn,300000
7,13,4,5,1306.0,5,1306,2260,3.5,4,7,0,14.0,2,2.0,2Story,Wd Sdng,None,PConc,Attchd,328000
5,2,3,3,372.0,3,576,1109,1.5,3,5,0,36.0,1,1.0,SLvl,MetalSd,BrkFace,CBlock,BuiltIn,139000
5,43,3,4,1000.0,5,1000,1000,2.0,3,4,3,13.0,1,2.0,1Story,WdShing,None,CBlock,Attchd,164000
6,27,3,4,516.0,4,529,1045,1.0,3,5,3,27.0,1,2.0,2Story,MetalSd,None,CBlock,Detchd,123900
6,9,4,4,1405.0,5,1337,1337,3.0,4,5,3,10.0,3,2.0,1Story,MetalSd,None,PConc,Attchd,177000
4,49,3,2,808.0,3,838,1315,3.0,3,5,0,49.0,2,2.0,1.5Fin,MetalSd,None,BrkTil,Detchd,99500
6,0,4,4,1326.0,5,1326,1326,2.0,4,6,0,0.0,3,2.0,1Story,VinylSd,None,PConc,Attchd,174190
7,1,3,4,600.0,5,520,1200,2.5,4,4,0,1.0,2,2.0,2Story,MetalSd,None,PConc,Detchd,151000
6,7,4,4,848.0,5,848,848,2.0,4,4,0,7.0,3,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,143750
5,37,3,4,796.0,4,796,796,1.5,3,4,0,11.0,1,1.0,SFoyer,MetalSd,None,CBlock,Detchd,131900
5,30,3,4,716.0,5,716,1432,2.5,3,6,4,30.0,3,2.0,2Story,Plywood,None,PConc,Attchd,157000
5,12,3,3,672.0,4,672,1344,1.0,3,6,0,45.0,1,1.0,2Story,VinylSd,None,CBlock,Detchd,147000
7,4,4,4,716.0,5,716,1432,3.5,4,6,4,5.0,3,2.0,2Story,VinylSd,None,PConc,Attchd,188500
7,1,4,4,1364.0,5,1364,1364,3.0,4,6,4,1.0,2,2.0,1Story,VinylSd,Stone,PConc,Attchd,185850
5,41,3,3,984.0,3,984,984,1.0,3,5,0,41.0,1,1.0,1Story,HdBoard,None,CBlock,Attchd,126000
5,50,3,3,864.0,5,864,864,1.0,3,5,0,49.0,1,1.0,1Story,MetalSd,None,CBlock,Detchd,118000
9,1,4,5,1612.0,5,1612,1612,3.0,5,6,4,1.0,3,2.0,1Story,MetalSd,BrkFace,PConc,Attchd,319900
6,22,3,3,1003.0,3,1003,1003,2.0,3,6,0,22.0,1,2.0,SLvl,HdBoard,None,CBlock,Detchd,142500
5,59,3,3,1200.0,3,1200,1200,1.0,3,6,0,59.0,3,1.0,1Story,Wd Sdng,None,CBlock,Attchd,129900
7,0,4,4,1368.0,5,1368,1368,2.0,4,6,4,1.0,2,2.0,1Story,VinylSd,Stone,PConc,Attchd,202500
5,56,3,0,0.0,3,1640,1640,1.0,3,7,4,56.0,2,2.0,1Story,Wd Sdng,None,Slab,Attchd,131000
6,10,3,4,1838.0,5,1838,1838,4.0,3,8,0,10.0,1,3.0,SFoyer,VinylSd,None,PConc,Attchd,185000
6,31,4,4,855.0,3,855,1456,2.5,3,6,3,31.0,3,2.0,2Story,Plywood,None,CBlock,Attchd,138000
6,13,3,3,684.0,5,684,1368,1.0,3,7,0,76.0,1,1.0,2Story,VinylSd,None,CBlock,Detchd,114504
6,60,3,3,735.0,3,798,1487,1.5,3,7,4,61.0,1,1.0,1.5Fin,VinylSd,None,CBlock,Detchd,113000
4,3,3,3,796.0,4,796,1154,2.0,4,7,0,88.0,1,1.0,1.5Fin,VinylSd,None,BrkTil,Detchd,125500
5,6,4,3,980.0,3,1020,1020,2.5,3,5,1,37.0,1,2.0,SLvl,HdBoard,BrkFace,CBlock,Detchd,165000
5,56,3,3,540.0,4,889,1440,1.0,3,6,0,66.0,1,1.0,1.5Fin,Wd Sdng,None,BrkTil,Attchd,79000
6,5,4,4,600.0,5,600,1236,3.5,4,4,0,5.0,2,2.0,2Story,VinylSd,BrkFace,PConc,Detchd,152000
6,56,3,3,1004.0,5,1004,1664,2.0,3,7,4,56.0,1,2.0,1.5Fin,CemntBd,None,CBlock,Detchd,159000
4,48,3,3,1100.0,3,1100,1100,2.0,3,6,1,48.0,2,1.0,1Story,Wd Sdng,None,PConc,Attchd,141000
6,42,3,3,1008.0,5,1488,1488,2.5,3,7,4,42.0,3,2.0,1Story,HdBoard,BrkFace,CBlock,Attchd,167000
5,60,3,3,835.0,3,955,1453,1.5,4,7,2,68.0,1,1.0,1.5Fin,MetalSd,Stone,CBlock,Detchd,132000
7,16,4,4,910.0,4,1442,1442,3.0,4,6,3,17.0,3,2.0,1Story,HdBoard,None,PConc,Attchd,179900
5,43,3,3,882.0,3,900,900,1.0,3,5,0,40.0,1,1.0,1Story,MetalSd,BrkFace,CBlock,Detchd,122000
6,46,3,3,1045.0,3,1045,1045,2.0,3,6,2,46.0,2,1.0,1Story,HdBoard,None,CBlock,Attchd,127000
6,4,4,4,1487.0,5,1419,1419,3.0,4,4,0,4.0,3,2.0,1Story,MetalSd,None,PConc,Attchd,190000
5,27,3,4,1420.0,4,1452,1452,2.0,3,6,3,43.0,1,2.0,SFoyer,HdBoard,BrkFace,CBlock,Detchd,158450
5,10,3,4,520.0,5,1464,1464,2.5,3,6,3,12.0,2,2.0,SLvl,HdBoard,None,CBlock,Attchd,175000
9,2,5,5,1746.0,5,1746,1746,3.0,5,7,4,3.0,3,3.0,1Story,VinylSd,Stone,PConc,Attchd,377500
5,60,3,3,928.0,3,928,1536,2.0,3,7,4,80.0,1,2.0,1.5Fin,MetalSd,None,BrkTil,Detchd,138400
7,1,4,4,1734.0,5,1734,1734,3.0,4,7,0,1.0,3,2.0,1Story,VinylSd,None,PConc,Attchd,260000
8,0,4,5,1976.0,5,1976,1976,3.0,4,7,5,1.0,2,3.0,1Story,VinylSd,BrkFace,PConc,Attchd,440000
7,8,4,4,1212.0,5,1212,1212,2.0,4,6,0,8.0,2,2.0,1Story,VinylSd,None,PConc,Attchd,178000
5,38,3,3,1052.0,4,1052,1052,2.5,3,5,0,38.0,2,1.0,1Story,HdBoard,BrkFace,CBlock,Attchd,138500
5,45,3,3,1057.0,3,1057,1057,1.0,3,6,0,30.0,3,2.0,1Story,MetalSd,None,CBlock,Detchd,132000
6,53,3,3,1000.0,3,1068,1609,1.5,3,7,0,53.0,1,1.0,1.5Fin,MetalSd,None,CBlock,Attchd,149900
7,58,3,3,672.0,4,1195,1668,1.5,4,8,0,63.0,1,1.0,1.5Fin,Wd Sdng,None,CBlock,Attchd,108000
5,33,3,4,924.0,3,924,924,1.0,3,5,0,27.0,1,1.0,1Story,HdBoard,None,CBlock,Detchd,110000
6,29,3,4,561.0,3,561,1229,1.5,3,5,3,29.0,3,2.0,2Story,MetalSd,None,CBlock,Attchd,124000
7,0,4,5,1352.0,5,1352,1352,3.0,4,5,4,1.0,2,2.0,1Story,VinylSd,None,PConc,Attchd,194000
5,39,3,3,948.0,3,948,948,1.0,3,6,0,39.0,1,1.0,1Story,Plywood,None,PConc,Attchd,108000
5,48,3,3,864.0,3,864,864,1.0,3,5,0,48.0,1,1.0,1Story,Wd Sdng,None,CBlock,Attchd,122000
7,25,4,4,430.0,3,880,1700,3.5,4,7,0,26.0,3,1.0,1.5Fin,VinylSd,None,PConc,Basment,148400
5,51,3,3,1276.0,3,1276,1276,1.0,3,5,0,51.0,1,1.0,1Story,BrkComm,None,CBlock,Attchd,60000
7,14,4,4,1602.0,5,1626,1626,3.5,4,7,3,14.0,2,2.0,1Story,HdBoard,BrkFace,PConc,Attchd,226500
2,56,3,3,480.0,3,480,480,1.0,3,4,0,48.0,1,1.0,1Story,AsbShng,None,CBlock,Detchd,35311
5,24,3,3,864.0,3,889,889,1.0,3,6,0,24.0,1,2.0,1Story,HdBoard,None,CBlock,Attchd,137500
6,31,3,3,1029.0,3,1117,1117,2.0,3,6,2,31.0,2,2.0,SLvl,Plywood,None,CBlock,Attchd,147000
8,1,4,5,1117.0,5,1132,2452,3.5,4,9,4,2.0,3,3.0,2Story,VinylSd,Stone,PConc,BuiltIn,309000
7,0,4,4,1803.0,3,2365,2365,3.0,5,7,4,38.0,3,2.0,1Story,BrkFace,None,CBlock,Attchd,315000
5,0,3,3,912.0,5,912,912,2.0,4,5,0,16.0,1,2.0,1Story,VinylSd,BrkFace,CBlock,Detchd,147000
8,0,4,4,1520.0,5,1567,1567,3.0,5,7,4,0.0,3,3.0,1Story,VinylSd,None,PConc,Attchd,264561
5,52,3,3,384.0,3,1360,1360,1.0,3,6,3,45.0,1,2.0,SLvl,MetalSd,None,CBlock,Detchd,130000
6,7,4,4,756.0,5,769,1525,2.5,4,5,3,7.0,1,2.0,2Story,MetalSd,BrkFace,PConc,Detchd,177000
7,2,3,4,1073.0,5,1073,1073,3.0,3,4,0,2.0,1,1.0,1Story,VinylSd,None,PConc,Detchd,157000
5,38,3,3,1051.0,3,1159,1159,1.5,3,7,2,38.0,1,1.0,1Story,Plywood,BrkFace,CBlock,Attchd,158000
4,52,3,3,1190.0,4,1040,1540,2.0,2,7,0,5.0,1,1.0,1.5Fin,MetalSd,None,PConc,Detchd,115000
5,30,3,4,894.0,3,894,894,2.0,3,5,0,28.0,1,1.0,1Story,Plywood,None,CBlock,Detchd,120750
7,10,4,4,814.0,5,814,1674,3.5,4,7,0,10.0,2,2.0,2Story,VinylSd,None,PConc,Attchd,216000
4,37,3,3,546.0,2,546,1092,1.5,3,6,0,37.0,1,1.0,2Story,CemntBd,BrkFace,CBlock,Attchd,75000
6,34,3,3,1430.0,3,1430,1430,2.5,3,6,3,34.0,1,2.0,1Story,HdBoard,BrkFace,CBlock,Attchd,192000
6,28,3,3,960.0,2,1040,1040,2.0,3,6,2,27.0,1,2.0,SLvl,HdBoard,BrkFace,CBlock,Detchd,160500
7,0,4,4,1494.0,5,1494,1494,2.0,4,7,4,1.0,2,3.0,1Story,VinylSd,Stone,PConc,Attchd,279500
5,45,3,4,981.0,3,1075,1075,2.0,4,6,0,12.0,1,2.0,SFoyer,HdBoard,None,CBlock,Detchd,148000
5,3,3,3,992.0,5,992,992,2.0,4,6,0,41.0,2,1.0,1Story,HdBoard,None,CBlock,Attchd,145000
8,13,4,4,1338.0,5,1352,2520,3.5,4,10,3,13.0,2,3.0,2Story,MetalSd,None,PConc,Attchd,310000
6,43,3,3,1083.0,3,1146,1146,1.5,3,6,4,43.0,1,1.0,SLvl,HdBoard,BrkFace,CBlock,Attchd,165000
8,4,4,4,1629.0,5,1686,2448,3.5,4,8,3,15.0,2,3.0,2Story,VinylSd,BrkFace,PConc,Attchd,402000
7,3,4,4,1026.0,5,1026,1958,2.5,4,9,4,3.0,3,3.0,2Story,CemntBd,None,PConc,Attchd,250000
9,1,5,5,1560.0,5,1565,1565,3.0,5,6,4,1.0,2,2.0,1Story,MetalSd,BrkFace,PConc,Attchd,282500
8,4,4,4,1595.0,5,1595,1595,2.0,4,6,4,5.0,2,3.0,1Story,VinylSd,BrkFace,PConc,Attchd,221500
4,11,3,4,1680.0,4,1680,1680,2.0,4,7,0,11.0,1,2.0,1Story,VinylSd,None,PConc,Attchd,170000
6,42,2,3,1040.0,4,1040,1040,2.0,3,6,1,42.0,2,2.0,1Story,HdBoard,None,CBlock,Attchd,163000
8,12,4,4,1318.0,5,1328,2531,2.5,4,9,3,12.0,2,3.0,2Story,VinylSd,BrkFace,PConc,Attchd,290000
8,10,4,4,1325.0,5,1335,2538,2.5,4,8,3,11.0,2,3.0,2Story,VinylSd,BrkFace,PConc,Attchd,330000
6,36,3,3,483.0,3,483,987,2.5,3,5,0,36.0,1,1.0,2Story,HdBoard,BrkFace,CBlock,Detchd,111000
6,7,3,4,840.0,5,840,1755,3.5,3,7,3,7.0,2,2.0,2Story,VinylSd,BrkFace,PConc,Attchd,214000
5,55,3,3,1152.0,3,1152,1152,1.5,3,6,0,37.0,1,2.0,1Story,MetalSd,BrkFace,CBlock,Detchd,137500
7,6,4,4,926.0,5,1016,1884,3.5,5,7,5,6.0,2,2.0,2Story,CemntBd,None,PConc,Attchd,240900
